step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
96,0.01,0.0001,13.4691,2000,7.29115,7.3433,3.74618,7.28982,0,0,1764.56,640,0.00062775,0.171254,0.99695,0.825704,-0.0187807,0.376153,1.24023,-0.836127,-0.844277,0,0.00500006,2.37503,0.453019,
97,0.01,0.0001,13.4378,2000,7.66184,7.74945,3.34502,7.6596,0,0,1618.44,640,0.000939498,0.174895,1.28574,1.11085,-0.0152666,0.372767,1.90077,-1.11085,-1.11948,0,0.00568384,2.36636,0.435863,
98,0.01,0.0001,13.3873,2000,7.50355,7.57311,2.93376,7.50176,0,0,1452.35,640,0.000743413,0.178117,1.10061,0.922496,-0.0167361,0.36624,1.40194,-0.922496,-0.932506,0,0.00499493,2.3647,0.449359,
99,0.01,0.0001,13.6186,2000,7.55226,7.60022,3.12661,7.55103,0,0,1520.58,640,0.000800994,0.181559,1.15636,0.974811,-0.0174197,0.407774,1.54839,-0.974811,-0.982661,0,0.00568689,2.37666,0.418437,
100,0.01,0.0001,18.9007,2000,7.15144,7.18966,3.571,7.15046,0,0,1749.25,640,0.000501378,0.186243,0.878724,0.692487,-0.0224143,0.375314,1.00364,-0.692487,-0.699934,0,0.00639491,2.35431,0.454292,
101,0.01,0.0001,12.8086,1515,7.20071,7.26304,3.79193,7.19911,2,1,1354.31,640,0.000433087,0.189768,0.796001,0.606233,-0.0217412,0.432489,0.978754,-0.661529,-0.667528,0,0.00739626,2.30837,0.471862,
102,0.01,0.0001,14.4109,2000,7.13802,7.21881,3.61497,7.13595,0,0,1752.22,640,0.000495514,0.191677,0.879791,0.688122,-0.0224343,0.391597,0.951463,-0.666124,-0.674448,0,0.00530702,2.31697,0.482738,
103,0.01,0.0001,14.1696,2000,7.28747,7.31605,3.29242,7.28674,0,0,1602.49,640,0.000589603,0.196794,0.961717,0.764928,-0.0222869,0.424942,1.11216,-0.764928,-0.771765,0,0.00518813,2.31931,0.565424,
104,0.01,0.0001,14.4625,2000,7.17247,7.18436,3.34012,7.17217,0,0,1650.08,640,0.000484131,0.200759,0.86865,0.667894,-0.0229025,0.383594,0.953188,-0.667894,-0.674868,0,0.00586125,2.25717,0.713853,
105,0.01,0.0001,14.1234,2000,7.25648,7.22006,3.214,7.25741,0,0,1590.06,640,0.000503454,0.204257,0.877258,0.673005,-0.0235923,0.369288,0.955608,-0.673005,-0.681065,0,0.00509762,2.26311,0.499034,
106,0.01,0.0001,11.2075,1013,7.46291,7.49158,3.49524,7.46218,2,1,803.873,640,0.000469372,0.207755,0.901854,0.694099,-0.0174714,0.379737,1.13338,-0.738911,-0.745313,0,0.00619175,2.27683,0.545179,
107,0.01,0.0001,13.549,1757,7.37533,7.43083,3.37196,7.3739,1,0.5,1404.63,640,0.000584805,0.209722,0.954645,0.744927,-0.0225479,0.390622,1.04451,-0.695738,-0.701751,0,0.00531263,2.27792,0.504812,
108,0.01,0.0001,16.8465,2000,7.14638,7.18216,3.45108,7.14547,0,0,1698.23,640,0.000467977,0.213746,0.856106,0.642365,-0.0273613,0.406189,0.851237,-0.607836,-0.616727,0,0.00507037,2.30057,0.484318,
109,0.01,0.0001,13.9414,2000,7.21186,7.12903,3.55961,7.21399,0,0,1734.43,640,0.000451124,0.219992,0.836126,0.616139,-0.025465,0.368402,0.925932,-0.616139,-0.622982,0,0.00493059,2.24434,0.47524,
110,0.01,0.0001,10.9251,986,7.23627,7.41875,3.85581,7.2316,2,1,884.324,640,0.000366318,0.223333,0.80331,0.579977,-0.021342,0.434268,0.901993,-0.577971,-0.583152,0,0.00648339,2.18585,0.546898,
111,0.01,0.0001,11.5524,1251.5,7.38672,7.42483,3.5838,7.38575,1,0.5,1053.06,640,0.000360947,0.225302,0.823463,0.598162,-0.0213896,0.400191,1.03864,-0.629548,-0.634087,0,0.00485083,2.1639,0.53478,
112,0.01,0.0001,12.9075,1489.67,7.35702,7.54351,3.61189,7.35225,0.666667,0.333333,1227.99,640,0.000514674,0.228433,0.942057,0.713629,-0.0233578,0.41266,1.37201,-0.884821,-0.894734,0,0.00503666,2.19168,0.505841,
113,0.01,0.0001,10.2948,506,7.48042,7.5441,3.46477,7.47879,2,1,411.27,640,0.000244884,0.235026,0.76465,0.529624,-0.0209156,0.418571,0.952528,-0.612148,-0.617952,0,0.00606518,2.22706,0.537793,
114,0.01,0.0001,17.9928,2000,7.34011,7.36675,3.17769,7.33943,0,0,1573.69,640,0.000546845,0.236495,0.939217,0.702726,-0.0255092,0.411108,1.14077,-0.741604,-0.748319,0,0.00429723,2.24767,0.502873,
115,0.01,0.0001,14.2447,2000,7.26293,7.2409,3.01837,7.2635,0,0,1522.49,640,0.000485977,0.242986,0.876047,0.633065,-0.0273376,0.388838,0.902593,-0.633065,-0.640183,0,0.00573146,2.23353,0.503079,
116,0.01,0.0001,13.1528,2000,7.40094,7.43655,3.18725,7.40002,0,0,1554.19,640,0.000578841,0.246316,0.978328,0.732015,-0.0243797,0.431156,1.09349,-0.732015,-0.737668,0,0.00425798,2.23194,0.64628,
117,0.01,0.0001,12.9577,2000,7.89877,7.86884,2.34255,7.89954,0,0,1319.8,640,0.000914549,0.248719,1.29009,1.04137,-0.01644,0.397614,1.74475,-1.04137,-1.05012,0,0.00521313,2.26739,0.501541,
118,0.01,0.0001,13.5493,2000,7.54526,7.41235,2.65926,7.54866,0,0,1394.78,640,0.000577296,0.25441,0.968738,0.714325,-0.0211832,0.402025,1.09508,-0.714325,-0.721783,0,0.00386855,2.27759,0.50193,
119,0.01,0.0001,13.0076,2000,7.47156,7.39047,2.77059,7.47364,0,0,1418.48,640,0.000551456,0.258873,0.950747,0.691872,-0.0239207,0.400504,1.02625,-0.691872,-0.699646,0,0.00526452,2.21146,0.504185,
120,0.01,0.0001,13.361,2000,7.51984,7.55535,2.87924,7.51893,0,0,1433.65,640,0.000641975,0.263258,1.04176,0.778503,-0.0237521,0.394557,1.1627,-0.778503,-0.787969,0,0.00615927,2.23588,0.504772,
121,0.01,0.0001,13.5471,2000,7.29139,7.24834,3.25907,7.29249,0,0,1607.23,640,0.000465006,0.269371,0.869406,0.600041,-0.030067,0.406389,0.901287,-0.600041,-0.606383,0,0.00471179,2.22704,0.501506,
122,0.01,0.0001,13.3982,2000,7.20178,7.14186,3.15215,7.20332,0,0,1573.65,640,0.000370224,0.274344,0.77468,0.50034,-0.0333739,0.395939,0.737928,-0.50034,-0.506553,0,0.00441265,2.25007,0.473037,
123,0.01,0.0001,18.797,2000,7.49554,7.5467,3.18676,7.49422,0,0,1536.33,640,0.000682315,0.277537,1.0818,0.804269,-0.0288591,0.395142,1.21229,-0.804269,-0.810805,0,0.00539727,2.30301,0.482842,
124,0.01,0.0001,13.1436,2000,7.25133,7.1942,3.16293,7.2528,0,0,1585.48,640,0.000468791,0.283157,0.874855,0.591704,-0.0322547,0.36923,0.884325,-0.591704,-0.600402,0,0.00696679,2.35336,0.447737,
125,0.01,0.0001,13.6192,2000,7.44834,7.48091,3.42747,7.44751,0,0,1638.81,640,0.000663419,0.287338,1.06449,0.777158,-0.0292921,0.371384,1.20402,-0.777158,-0.786073,0,0.00571739,2.31887,0.4468,
126,0.01,0.0001,12.8959,2000,7.20277,7.24865,3.67822,7.20159,0,0,1769.25,640,0.000487045,0.292955,0.900483,0.607539,-0.0363685,0.394453,0.906718,-0.607539,-0.614917,0,0.00588449,2.27721,0.481929,
127,0.01,0.0001,7.96047,0,0,0,0,0,0,0,0,640,-0.000134729,0.299072,0.565959,0.266887,-0.0232745,0.407438,0.855905,-0.451655,-0.45696,0,0.0048248,2.29563,0.685226,
128,0.01,0.0001,12.1209,1257,7.38035,7.31122,3.63724,7.38212,1,0.5,1107.98,640,0.000318011,0.299895,0.795901,0.496009,-0.0292009,0.383201,0.891012,-0.460151,-0.466343,0,0.00609013,2.23836,0.541763,
129,0.01,0.0001,11.5491,1338.33,7.26107,7.3731,3.6146,7.2582,1.33333,0.666667,1118.01,640,0.000354963,0.303637,0.803811,0.500177,-0.0325792,0.398796,0.848864,-0.585596,-0.592392,0,0.00474568,2.27418,0.516984,
130,0.01,0.0001,13.0887,2000,7.25134,7.21373,3.17697,7.25231,0,0,1563.96,640,0.000426112,0.311072,0.836898,0.525829,-0.039281,0.374123,0.786167,-0.525829,-0.534124,0,0.00571463,2.23516,0.456815,
131,0.01,0.0001,13.1761,2000,7.45206,7.45502,2.74831,7.45199,0,0,1416.48,640,0.000560889,0.314048,0.976637,0.662587,-0.0330121,0.376229,0.960192,-0.662587,-0.67102,0,0.00530736,2.23597,0.51658,
132,0.01,0.0001,18.3996,2000,7.72719,7.69408,2.37162,7.72804,0,0,1306.25,640,0.000769463,0.316698,1.16545,0.848748,-0.0297226,0.401079,1.29598,-0.848748,-0.857513,0,0.00690151,2.23481,0.520565,
133,0.01,0.0001,13.5328,2000,7.25044,7.24784,3.08334,7.25051,0,0,1540.12,640,0.000442737,0.324165,0.866501,0.542341,-0.0404986,0.401611,0.789884,-0.542341,-0.549691,0,0.00544828,2.20714,0.451068,
134,0.01,0.0001,13.4358,2000,7.28074,7.27596,3.1841,7.28086,0,0,1568.1,640,0.000469525,0.329083,0.889692,0.560615,-0.0413622,0.407361,0.828156,-0.560615,-0.567589,0,0.00516792,2.17169,0.530725,
135,0.01,0.0001,13.4009,2000,7.40927,7.41065,2.80311,7.40923,0,0,1437.82,640,0.000591849,0.332958,1.00391,0.670955,-0.0388164,0.417384,0.981761,-0.670955,-0.678922,0,0.00568028,2.20707,0.521612,
136,0.01,0.0001,14.0432,2000,7.49337,7.56953,2.94547,7.49142,0,0,1463.58,640,0.000710896,0.33789,1.1231,0.785224,-0.0368635,0.381894,1.1743,-0.785224,-0.792994,0,0.00530597,2.20954,0.446381,
137,0.01,0.0001,13.6529,2000,7.21723,7.22316,3.17975,7.21708,0,0,1599.73,640,0.000441492,0.344383,0.871562,0.527186,-0.0423881,0.419407,0.80299,-0.527186,-0.533638,0,0.00495296,2.20325,0.61131,
138,0.01,0.0001,10.6949,1020,7.38705,7.39969,3.34304,7.38673,2,1,794.642,640,0.000310186,0.349031,0.755961,0.40693,-0.0360845,0.402559,1.05946,-0.637637,-0.641914,0,0.00520758,2.26406,0.596547,
139,0.01,0.0001,13.8436,2000,7.57649,7.5482,2.57614,7.57722,0,0,1381.62,640,0.000669468,0.349401,1.08506,0.735659,-0.0340204,0.422297,0.962922,-0.659498,-0.666749,0,0.00587982,2.22964,0.494097,
140,0.01,0.0001,14.2006,2000,7.40115,7.36888,2.81117,7.40197,0,0,1425.59,640,0.00050671,0.357689,0.935107,0.577415,-0.0418636,0.454257,0.850555,-0.577415,-0.584291,0,0.00747594,2.15861,0.562857,
141,0.01,0.0001,19.1277,2000,7.74963,7.74491,2.42876,7.74975,0,0,1324.9,640,0.000776021,0.36133,1.18442,0.823085,-0.0330211,0.417317,1.28086,-0.823085,-0.831933,0,0.00565808,2.2077,0.509408,
142,0.01,0.0001,13.4854,2000,7.76968,7.68718,2.21049,7.7718,0,0,1310.03,640,0.000745281,0.366777,1.15703,0.790252,-0.0304006,0.387721,1.21752,-0.790252,-0.798239,0,0.00469591,2.17307,0.537255,
143,0.01,0.0001,13.0731,2000,7.87975,7.80441,2.11344,7.88168,0,0,1296.47,640,0.000741865,0.371226,1.15237,0.781139,-0.0294093,0.41264,1.25448,-0.781139,-0.791682,0,0.00603916,2.1616,0.529134,
144,0.01,0.0001,12.9445,2000,7.81151,7.71817,2.07062,7.81391,0,0,1292.02,640,0.000784021,0.377209,1.19168,0.814468,-0.0323456,0.424195,1.26641,-0.814468,-0.824008,0,0.00549468,2.10272,0.540849,
145,0.01,0.0001,13.7233,2000,7.78591,7.69158,2.08156,7.78833,0,0,1300.98,640,0.000638422,0.384073,1.06389,0.679812,-0.0300608,0.415475,1.03688,-0.679812,-0.688066,0,0.00566995,2.11155,0.540544,
146,0.01,0.0001,13.4603,2000,8.00811,8.01346,1.81484,8.00797,0,0,1224.23,640,0.000965856,0.388644,1.36976,0.981114,-0.0297151,0.424001,1.61341,-0.981114,-0.990325,0,0.00523237,2.12332,0.537913,
147,0.01,0.0001,13.4429,2000,7.71131,7.57644,2.1032,7.71477,0,0,1310.04,640,0.000631127,0.395504,1.05006,0.654544,-0.037402,0.409842,0.972231,-0.654544,-0.661632,0,0.00574063,2.09835,0.500978,
148,0.01,0.0001,13.2689,2000,7.98068,7.88449,1.82251,7.98315,0,0,1232.06,640,0.000787261,0.401047,1.20484,0.803785,-0.0281653,0.415163,1.29481,-0.803785,-0.809382,0,0.00480226,2.07696,0.468461,
149,0.01,0.0001,13.236,2000,7.88892,7.82891,1.98648,7.89046,0,0,1257.67,640,0.000759834,0.407496,1.1787,0.771196,-0.034008,0.407837,1.19542,-0.771196,-0.779169,0,0.00540885,2.0997,0.505446,
150,0.01,0.0001,13.6261,2000,8.14701,7.98728,1.44975,8.1511,0,0,1172.24,640,0.000940726,0.412908,1.35586,0.942941,-0.0287187,0.430062,1.58223,-0.942941,-0.951717,0,0.00418286,2.10302,0.504889,
151,0.01,0.0001,13.177,2000,8.07184,7.97489,1.3842,8.07432,0,0,1127.89,640,0.00085008,0.419868,1.27919,0.859312,-0.031596,0.426395,1.38261,-0.859312,-0.869327,0,0.00666757,2.10602,0.538274,
152,0.01,0.0001,19.5755,2000,8.21637,8.13194,1.06542,8.21854,0,0,1114.46,640,0.000948457,0.426059,1.38183,0.955763,-0.0271578,0.431775,1.64092,-0.955763,-0.966802,0,0.0061364,2.15027,0.538083,
153,0.01,0.0001,13.4888,2000,8.21665,8.17227,0.950926,8.21779,0,0,1037.29,640,0.000916566,0.432939,1.36407,0.931129,-0.0264796,0.42026,1.58399,-0.931129,-0.938661,0,0.00578605,2.14345,0.508803,
154,0.01,0.0001,13.5328,2000,8.21997,8.20486,0.959889,8.22036,0,0,1114.15,640,0.000959534,0.439928,1.39604,0.956106,-0.0296922,0.432794,1.61875,-0.956106,-0.967177,0,0.00618223,2.18554,0.538402,
155,0.01,0.0001,13.48,2000,8.19154,8.1573,0.675093,8.19241,0,0,1000.29,640,0.000896756,0.446856,1.3396,0.892739,-0.0298719,0.417513,1.48739,-0.892739,-0.903138,0,0.00515467,2.15025,0.47067,
156,0.01,0.0001,13.3438,2000,8.29997,8.29695,0.614028,8.30005,0,0,1050.73,640,0.000971805,0.453912,1.42249,0.968573,-0.0262885,0.425226,1.70403,-0.968573,-0.976338,0,0.00292664,2.14241,0.507733,
157,0.01,0.0001,13.4489,2000,8.23355,8.21353,0.748184,8.23407,0,0,929.246,640,0.000925506,0.461684,1.37775,0.916064,-0.0287726,0.411661,1.56414,-0.916064,-0.926138,0,0.00571229,2.13605,0.510224,
158,0.01,0.0001,13.3983,2000,8.23511,8.20086,0.918434,8.23599,0,0,1083.54,640,0.00093548,0.469885,1.38457,0.914676,-0.0304323,0.450322,1.55221,-0.914676,-0.924414,0,0.00557773,2.13047,0.475275,
159,0.01,0.0001,13.664,2000,8.31919,8.28417,0.856867,8.32009,0,0,1121.04,640,0.000986124,0.477163,1.4257,0.948531,-0.0311902,0.44181,1.65224,-0.948531,-0.957389,0,0.00602862,2.10802,0.52992,
160,0.01,0.0001,13.5574,2000,8.20991,8.13033,1.08181,8.21195,0,0,1110.89,640,0.000903946,0.485441,1.34979,0.864349,-0.0337468,0.450503,1.442,-0.864349,-0.872436,0,0.00603203,2.06439,0.481292,
161,0.01,0.0001,13.2175,2000,8.06869,7.9866,1.5979,8.0708,0,0,1228.22,640,0.000826146,0.493744,1.26183,0.768077,-0.0373173,0.449934,1.2391,-0.768077,-0.778606,0,0.00722182,1.98276,0.538818,
162,0.01,0.0001,19.7354,2000,7.86105,7.73554,1.77277,7.86426,0,0,1249.08,640,0.000674028,0.502589,1.11941,0.616806,-0.045291,0.430027,0.948507,-0.616806,-0.624539,0,0.00503581,1.94043,0.51863,
163,0.01,0.0001,13.3253,2000,8.07473,7.9941,1.6572,8.0768,0,0,1235.25,640,0.00088027,0.509296,1.30692,0.79761,-0.0400167,0.422792,1.28853,-0.79761,-0.807028,0,0.00536843,1.89966,0.513895,
164,0.01,0.0001,13.231,2000,8.2021,8.15048,1.34561,8.20343,0,0,1162.96,640,0.000922994,0.516851,1.3614,0.844543,-0.0385441,0.427418,1.4057,-0.844543,-0.852205,0,0.00491532,1.88907,0.549195,
165,0.01,0.0001,13.2155,2000,8.04946,7.93986,1.65481,8.05227,0,0,1273.98,640,0.000821012,0.525655,1.26208,0.736415,-0.0414337,0.412633,1.18522,-0.736415,-0.744832,0,0.00500258,1.92879,0.542116,
166,0.01,0.0001,13.4964,2000,8.26447,8.14243,1.20615,8.2676,0,0,1153.45,640,0.000952365,0.532885,1.38542,0.852524,-0.0390901,0.42894,1.43848,-0.852524,-0.859914,0,0.00467367,1.91925,0.538928,
167,0.01,0.0001,13.2734,2000,8.03622,7.94775,1.63047,8.03848,0,0,1192.05,640,0.000851428,0.540871,1.29116,0.750279,-0.0455508,0.400249,1.19172,-0.750279,-0.756642,0,0.00286948,1.89386,0.540795,
168,0.01,0.0001,13.5096,2000,7.90988,7.80819,1.87975,7.91249,0,0,1267.12,640,0.000730952,0.549764,1.17868,0.628904,-0.0504887,0.403157,0.992604,-0.628904,-0.638082,0,0.0056626,1.82621,0.542291,
169,0.01,0.0001,14.6851,2000,8.00814,7.92719,1.8014,8.01021,0,0,1228.19,640,0.000802306,0.556704,1.24669,0.68998,-0.0452767,0.419983,1.11667,-0.68998,-0.698128,0,0.00363597,1.85563,0.586167,
170,0.01,0.0001,14.8849,2000,8.04856,7.96079,1.78023,8.05081,0,0,1230.07,640,0.000814953,0.564637,1.26225,0.697605,-0.0436392,0.477962,1.14158,-0.697605,-0.704067,0,0.0034948,1.87512,0.567908,
171,0.01,0.0001,14.5925,2000,8.22668,8.18677,1.53974,8.2277,0,0,1217.21,640,0.000941734,0.571694,1.3875,0.815789,-0.0416485,0.44818,1.37684,-0.815789,-0.825899,0,0.0063043,1.89626,0.557688,
172,0.01,0.0001,14.7162,2000,8.19774,8.14274,1.26026,8.19915,0,0,1125.56,640,0.0009164,0.58014,1.36971,0.789566,-0.0457159,0.478534,1.29724,-0.789566,-0.797499,0,0.00488209,1.91258,0.643469,
173,0.01,0.0001,21.0816,2000,7.92898,7.77357,1.76146,7.93296,0,0,1262.82,640,0.000703936,0.589548,1.16367,0.574107,-0.0515257,0.439777,0.920633,-0.574107,-0.580639,0,0.00555914,1.84788,0.607558,
174,0.01,0.0001,14.2511,2000,8.26554,8.1724,1.09697,8.26793,0,0,1110.82,640,0.000946471,0.596414,1.40455,0.808125,-0.0431406,0.47555,1.36095,-0.808125,-0.818567,0,0.00568339,1.92129,0.79441,
175,0.01,0.0001,14.7215,2000,8.15155,8.10024,1.46793,8.15287,0,0,1165.68,640,0.000890048,0.603947,1.35259,0.748635,-0.0478474,0.525471,1.22635,-0.748635,-0.756001,0,0.00417484,1.93654,0.610455,
176,0.01,0.0001,14.5348,2000,8.0789,7.97854,1.65595,8.08148,0,0,1217.4,640,0.000808802,0.612372,1.27336,0.660981,-0.047903,0.478976,1.08997,-0.660981,-0.669576,0,0.0057641,1.86249,0.864282,
177,0.01,0.0001,13.9117,2000,8.10189,7.98155,1.42684,8.10497,0,0,1212.86,640,0.000847144,0.620677,1.31452,0.693833,-0.0472822,0.436689,1.1371,-0.693833,-0.700026,0,0.00350474,1.86674,0.521922,
178,0.01,0.0001,12.9834,2000,8.01782,7.9189,1.64094,8.02036,0,0,1262.67,640,0.000764938,0.628777,1.24153,0.612744,-0.0488846,0.423949,1.00662,-0.612744,-0.621452,0,0.00725281,1.93913,0.523154,
179,0.01,0.0001,13.6529,2000,8.09315,8.00171,1.62031,8.09549,0,0,1208.89,640,0.000782612,0.635802,1.25327,0.617456,-0.0519888,0.444169,1.03143,-0.617456,-0.622736,0,0.00466475,1.86079,0.545221,
180,0.01,0.0001,13.3328,2000,7.91751,7.85773,1.923,7.91905,0,0,1251.89,640,0.000718905,0.644676,1.1955,0.550815,-0.0604499,0.412353,0.901417,-0.550815,-0.556076,0,0.00319554,1.82424,0.524623,
181,0.01,0.0001,13.2669,2000,7.9248,7.80037,1.6736,7.92799,0,0,1241.91,640,0.000656335,0.653536,1.14443,0.490879,-0.0560561,0.442314,0.82651,-0.490879,-0.497437,0,0.00487843,1.78738,0.55466,
182,0.01,0.0001,13.341,2000,7.89643,7.78494,1.82293,7.89928,0,0,1267.34,640,0.000658215,0.66115,1.14353,0.482364,-0.0564484,0.457385,0.816087,-0.482364,-0.486829,0,0.00365416,1.76421,0.566429,
183,0.01,0.0001,13.5516,2000,7.88399,7.80603,1.90268,7.88599,0,0,1271.81,640,0.000667902,0.668311,1.15477,0.486449,-0.0609587,0.452572,0.81408,-0.486449,-0.494278,0,0.00625532,1.71367,0.772217,
184,0.01,0.0001,13.2102,2000,7.46948,7.38172,2.48673,7.47173,0,0,1373.62,640,0.000377283,0.678517,0.893312,0.214788,-0.0837986,0.422008,0.541658,-0.214788,-0.220191,0,0.00555335,1.67871,0.565448,
185,0.01,0.0001,20.5382,2000,7.84453,7.82612,2.29066,7.845,0,0,1320.85,640,0.000656327,0.682436,1.16313,0.480686,-0.0610648,0.459405,0.84145,-0.480686,-0.488508,0,0.0060733,1.74635,0.546647,
186,0.01,0.0001,13.1307,2000,7.95031,7.91041,1.8607,7.95133,0,0,1191.42,640,0.000752341,0.689299,1.24293,0.55363,-0.0604764,0.454878,0.916217,-0.55363,-0.560927,0,0.00671624,1.69086,0.551079,
187,0.01,0.0001,13.0703,2000,7.75099,7.65294,2.01017,7.7535,0,0,1268.95,640,0.000553455,0.697442,1.05875,0.361299,-0.0693773,0.450944,0.678149,-0.361299,-0.365804,0,0.0048995,1.685,0.55125,
188,0.01,0.0001,14.3518,2000,7.79505,7.78085,2.08347,7.79541,0,0,1307.9,640,0.000629762,0.703333,1.13705,0.433703,-0.0699119,0.441898,0.75104,-0.433703,-0.438937,0,0.00350342,1.71805,0.554001,
189,0.01,0.0001,13.49,2000,7.63684,7.56858,2.35035,7.63859,0,0,1346.86,640,0.000483806,0.710891,1.00139,0.290494,-0.0787896,0.455047,0.620047,-0.290494,-0.294807,0,0.00626694,1.66967,0.559188,
190,0.01,0.0001,13.0122,2000,7.83922,7.76036,2.08032,7.84124,0,0,1242.15,640,0.000641568,0.71599,1.14234,0.426336,-0.0715573,0.45713,0.763337,-0.426336,-0.432249,0,0.00360149,1.70357,0.665421,
191,0.01,0.0001,13.5739,2000,7.75612,7.72105,2.2879,7.75702,0,0,1296.02,640,0.000612775,0.722551,1.12538,0.402818,-0.0692093,0.416137,0.737799,-0.402818,-0.408974,0,0.00713046,1.67592,0.560716,
192,0.01,0.0001,13.4284,2000,7.65518,7.55319,2.23115,7.6578,0,0,1334.59,640,0.000493944,0.729752,1.01503,0.285272,-0.0786666,0.458216,0.614387,-0.285272,-0.291811,0,0.00724068,1.73632,0.58547,
193,0.01,0.0001,13.3156,2000,7.48049,7.48211,2.76665,7.48044,0,0,1406.78,640,0.000448566,0.736976,0.988153,0.251173,-0.0828942,0.444776,0.61576,-0.251173,-0.257199,0,0.00613234,1.76291,0.556182,
194,0.01,0.0001,13.8427,2000,7.91826,7.85681,1.67861,7.91984,0,0,1200.07,640,0.000677652,0.739864,1.19517,0.455297,-0.0676765,0.460726,0.803197,-0.455297,-0.461532,0,0.00480661,1.80359,0.554373,
195,0.01,0.0001,13.3507,2000,7.66143,7.48021,2.00044,7.66607,0,0,1266.98,640,0.000467148,0.747539,0.99278,0.245225,-0.0766198,0.456821,0.591007,-0.245225,-0.252133,0,0.00474582,1.81048,0.603507,
196,0.01,0.0001,20.5956,2000,8.26889,8.21844,1.19314,8.27019,0,0,1077.44,640,0.000888286,0.74989,1.40368,0.653772,-0.0483325,0.466864,1.15858,-0.653772,-0.662436,0,0.00741547,1.76646,0.563233,
197,0.01,0.0001,13.0298,2000,8.13759,8.06252,1.40877,8.13952,0,0,1181.28,640,0.000771531,0.756064,1.28837,0.53229,-0.0558424,0.46143,0.949711,-0.53229,-0.538192,0,0.00400185,1.7086,0.562796,
198,0.01,0.0001,13.0431,2000,8.13706,8.06669,1.22066,8.13886,0,0,1171.7,640,0.000770061,0.762902,1.29441,0.531496,-0.0573928,0.448832,0.937862,-0.531496,-0.537948,0,0.00454484,1.77648,0.574178,
